Date,Region,Country,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Snow Depth (cm)
2025-01-17,Grindelwald,Switzerland,1034,5,-7.1,0,70
2025-01-18,Grindelwald,Switzerland,1034,6,-11.5,0,27
2025-01-19,Grindelwald,Switzerland,1034,5,-3.6,5.4,27
2025-01-20,Grindelwald,Switzerland,1034,5,-8.2,11.7,68
2025-01-21,Grindelwald,Switzerland,1034,4,2.5,0,42
2025-01-22,Grindelwald,Switzerland,1034,4,-9.5,3,30
2025-01-23,Grindelwald,Switzerland,1034,4,-1.8,0,65
2025-01-24,Grindelwald,Switzerland,1034,5,-9.6,9.6,69
2025-01-25,Grindelwald,Switzerland,1034,7,-7.3,2.9,68
2025-01-26,Grindelwald,Switzerland,1034,6,-4.8,0,37
2025-01-27,Grindelwald,Switzerland,1034,6,-8.8,1.3,39
2025-01-28,Grindelwald,Switzerland,1034,5,-3.7,2.7,52
2025-01-29,Grindelwald,Switzerland,1034,4,-12.7,8.5,36
2025-01-30,Grindelwald,Switzerland,1034,4,-6.8,13.3,46
2025-01-31,Grindelwald,Switzerland,1034,6,-5.5,0,44
2025-02-01,Grindelwald,Switzerland,1034,5,-5,3.8,45
2025-02-02,Grindelwald,Switzerland,1034,4,-5.6,0,54
2025-02-03,Grindelwald,Switzerland,1034,4,-4.4,14.3,24
2025-02-04,Grindelwald,Switzerland,1034,6,-9.4,12.7,49
2025-02-05,Grindelwald,Switzerland,1034,4,-2.6,9,41
2025-02-06,Grindelwald,Switzerland,1034,6,-9.2,9.5,55
2025-02-07,Grindelwald,Switzerland,1034,6,-8.2,0,28
2025-02-08,Grindelwald,Switzerland,1034,7,-1.7,10.9,53
2025-02-09,Grindelwald,Switzerland,1034,4,-2.7,8.8,62
2025-02-10,Grindelwald,Switzerland,1034,6,-5.7,1.9,64
2025-02-11,Grindelwald,Switzerland,1034,7,0.1,3.9,58
2025-02-12,Grindelwald,Switzerland,1034,6,-10.8,8.4,67
2025-02-13,Grindelwald,Switzerland,1034,3,-4.7,5.5,33
2025-02-14,Grindelwald,Switzerland,1034,4,-8.7,10.4,49
2025-02-15,Grindelwald,Switzerland,1034,6,1.3,3.6,59
2025-02-16,Grindelwald,Switzerland,1034,5,-6.2,14.6,35
2025-02-17,Grindelwald,Switzerland,1034,6,-12,14.8,43
2025-02-18,Grindelwald,Switzerland,1034,4,-9.5,8.8,53
2025-02-19,Grindelwald,Switzerland,1034,4,-8.3,0,48
2025-02-20,Grindelwald,Switzerland,1034,7,-11.5,0,64
2025-02-21,Grindelwald,Switzerland,1034,3,-11.9,2.1,34
2025-02-22,Grindelwald,Switzerland,1034,3,-5,1.6,42
2025-02-23,Grindelwald,Switzerland,1034,6,-4.2,0,54
2025-02-24,Grindelwald,Switzerland,1034,4,-1.4,1.8,41
2025-02-25,Grindelwald,Switzerland,1034,6,-7.8,0,57
2025-02-26,Grindelwald,Switzerland,1034,3,-2.5,5,30
2025-02-27,Grindelwald,Switzerland,1034,4,-0.7,2.1,63
2025-02-28,Grindelwald,Switzerland,1034,7,1.2,10.2,43
2025-03-01,Grindelwald,Switzerland,1034,5,-2.8,5,62
2025-03-02,Grindelwald,Switzerland,1034,4,-1.5,13.5,71
2025-03-03,Grindelwald,Switzerland,1034,5,-3.2,0,48
2025-03-04,Grindelwald,Switzerland,1034,5,-5.7,0,23
2025-03-05,Grindelwald,Switzerland,1034,4,-4.6,3.6,52
2025-03-06,Grindelwald,Switzerland,1034,4,-7.6,0,69
2025-03-07,Grindelwald,Switzerland,1034,4,-7,2.2,44
2025-03-08,Grindelwald,Switzerland,1034,3,-4.7,14.3,69
2025-03-09,Grindelwald,Switzerland,1034,6,-4.8,0,31
2025-03-10,Grindelwald,Switzerland,1034,5,1.1,6.4,68
2025-03-11,Grindelwald,Switzerland,1034,3,-5.6,4,61
2025-03-12,Grindelwald,Switzerland,1034,4,-2.9,8.9,24
2025-03-13,Grindelwald,Switzerland,1034,4,-9.7,13.2,62
2025-03-14,Grindelwald,Switzerland,1034,6,-3.5,0,31
2025-03-15,Grindelwald,Switzerland,1034,4,-8.3,13.5,34
2025-03-16,Grindelwald,Switzerland,1034,4,-6.9,0.3,46
2025-03-17,Grindelwald,Switzerland,1034,5,-2,12.8,65
2025-03-18,Grindelwald,Switzerland,1034,6,-2.7,0,55
2025-03-19,Grindelwald,Switzerland,1034,4,-4.9,1.3,63
2025-03-20,Grindelwald,Switzerland,1034,5,-8.8,8.7,40
2025-03-21,Grindelwald,Switzerland,1034,4,-6.7,8,66
2025-03-22,Grindelwald,Switzerland,1034,3,-3.7,0,36
2025-03-23,Grindelwald,Switzerland,1034,7,-0.5,12.3,57
2025-03-24,Grindelwald,Switzerland,1034,5,-5.1,0,68
2025-03-25,Grindelwald,Switzerland,1034,6,-2.6,0,26
2025-03-26,Grindelwald,Switzerland,1034,6,-2.5,5.8,53
2025-03-27,Grindelwald,Switzerland,1034,5,-13.5,0,70
2025-03-28,Grindelwald,Switzerland,1034,5,-10.3,7.9,49
2025-03-29,Grindelwald,Switzerland,1034,6,-8.9,0,44
2025-03-30,Grindelwald,Switzerland,1034,3,-11.2,13.2,33
2025-03-31,Grindelwald,Switzerland,1034,5,-10.4,0,35
2025-04-01,Grindelwald,Switzerland,1034,4,-2.3,14.8,64
2025-04-02,Grindelwald,Switzerland,1034,5,-11.8,0,71
2025-04-03,Grindelwald,Switzerland,1034,5,1.7,12.2,34
2025-04-04,Grindelwald,Switzerland,1034,6,-6,0,38
2025-04-05,Grindelwald,Switzerland,1034,4,-13,1,52
2025-04-06,Grindelwald,Switzerland,1034,6,-9.4,10.6,39
2025-04-07,Grindelwald,Switzerland,1034,4,-5.5,4,63
2025-04-08,Grindelwald,Switzerland,1034,3,-4.9,0,46
2025-04-09,Grindelwald,Switzerland,1034,7,0.9,1.3,69
2025-04-10,Grindelwald,Switzerland,1034,5,-9.9,1.4,38
2025-04-11,Grindelwald,Switzerland,1034,6,-3.5,0,38
2025-04-12,Grindelwald,Switzerland,1034,5,-4.1,0.6,47
2025-04-13,Grindelwald,Switzerland,1034,6,-2,3.6,51
2025-04-14,Grindelwald,Switzerland,1034,4,-11,4.6,48
2025-04-15,Grindelwald,Switzerland,1034,4,-6.8,15,25
2025-04-16,Grindelwald,Switzerland,1034,5,-11.7,0,46
2025-04-17,Grindelwald,Switzerland,1034,3,-9.8,9.3,70
2025-04-18,Grindelwald,Switzerland,1034,5,-5.7,14.9,54
2025-04-19,Grindelwald,Switzerland,1034,6,-9.4,15,37
2025-04-20,Grindelwald,Switzerland,1034,6,-12.5,2.8,45
2025-04-21,Grindelwald,Switzerland,1034,3,-10,11,29
2025-04-22,Grindelwald,Switzerland,1034,3,-0.4,14.3,40
2025-04-23,Grindelwald,Switzerland,1034,5,-2.6,14.4,65
2025-04-24,Grindelwald,Switzerland,1034,7,-7.4,0,45
2025-04-25,Grindelwald,Switzerland,1034,6,-4.7,0,39
2025-04-26,Grindelwald,Switzerland,1034,6,-2,13.3,70
2025-04-27,Grindelwald,Switzerland,1034,7,-7.7,1,56
2025-04-28,Grindelwald,Switzerland,1034,6,0,3.3,26
2025-04-29,Grindelwald,Switzerland,1034,6,-12.7,11.6,21
2025-04-30,Grindelwald,Switzerland,1034,4,2.3,0.9,22
2025-05-01,Grindelwald,Switzerland,1034,5,14.9,20.1,0
2025-05-02,Grindelwald,Switzerland,1034,3,23.4,17.7,0
2025-05-03,Grindelwald,Switzerland,1034,7,6,0,0
2025-05-04,Grindelwald,Switzerland,1034,5,19.5,11.5,0
2025-05-05,Grindelwald,Switzerland,1034,3,15.7,2.3,0
2025-05-06,Grindelwald,Switzerland,1034,3,11.1,0,0
2025-05-07,Grindelwald,Switzerland,1034,7,13.5,0,0
2025-05-08,Grindelwald,Switzerland,1034,7,18.4,0,0
2025-05-09,Grindelwald,Switzerland,1034,6,16.1,0,0
2025-05-10,Grindelwald,Switzerland,1034,7,18.9,0,0
2025-05-11,Grindelwald,Switzerland,1034,4,19.4,0,0
2025-05-12,Grindelwald,Switzerland,1034,6,18.7,0,0
2025-05-13,Grindelwald,Switzerland,1034,7,14.8,22.3,0
2025-05-14,Grindelwald,Switzerland,1034,3,7.5,10.5,0
2025-05-15,Grindelwald,Switzerland,1034,7,13.8,0,0
2025-05-16,Grindelwald,Switzerland,1034,3,18.8,0,0
2025-05-17,Grindelwald,Switzerland,1034,5,13.1,1.4,0
2025-05-18,Grindelwald,Switzerland,1034,4,17.3,0,0
2025-05-19,Grindelwald,Switzerland,1034,5,20.9,0,0
2025-05-20,Grindelwald,Switzerland,1034,7,16.6,0,0
2025-05-21,Grindelwald,Switzerland,1034,5,20.8,0,0
2025-05-22,Grindelwald,Switzerland,1034,4,16.2,0,0
2025-05-23,Grindelwald,Switzerland,1034,5,27,0,0
2025-05-24,Grindelwald,Switzerland,1034,6,25.4,0,0
2025-05-25,Grindelwald,Switzerland,1034,6,20.1,13,0
2025-05-26,Grindelwald,Switzerland,1034,3,21.6,0,0
2025-05-27,Grindelwald,Switzerland,1034,5,11.1,13.2,0
2025-05-28,Grindelwald,Switzerland,1034,4,18.8,0,0
2025-05-29,Grindelwald,Switzerland,1034,3,17.1,23.2,0
2025-05-30,Grindelwald,Switzerland,1034,4,18.3,0,0
2025-05-31,Grindelwald,Switzerland,1034,3,18.7,0,0
2025-06-01,Grindelwald,Switzerland,1034,5,21.5,7.5,0
2025-06-02,Grindelwald,Switzerland,1034,5,21.9,0,0
2025-06-03,Grindelwald,Switzerland,1034,5,4.2,0,0
2025-06-04,Grindelwald,Switzerland,1034,5,13.7,0,0
2025-06-05,Grindelwald,Switzerland,1034,4,20.1,0,0
2025-06-06,Grindelwald,Switzerland,1034,7,15.7,0.1,0
2025-06-07,Grindelwald,Switzerland,1034,3,14,0,0
2025-06-08,Grindelwald,Switzerland,1034,5,15.3,11.7,0
2025-06-09,Grindelwald,Switzerland,1034,3,17.1,0,0
2025-06-10,Grindelwald,Switzerland,1034,3,11.1,0,0
2025-06-11,Grindelwald,Switzerland,1034,7,18.2,0,0
2025-06-12,Grindelwald,Switzerland,1034,6,14.8,0,0
2025-06-13,Grindelwald,Switzerland,1034,6,9.6,0,0
2025-06-14,Grindelwald,Switzerland,1034,3,13.2,9.1,0
2025-06-15,Grindelwald,Switzerland,1034,5,22.8,9,0
2025-06-16,Grindelwald,Switzerland,1034,4,7.7,0,0
2025-06-17,Grindelwald,Switzerland,1034,4,12.1,0,0
2025-06-18,Grindelwald,Switzerland,1034,5,20.8,20.6,0
2025-06-19,Grindelwald,Switzerland,1034,5,12.9,0,0
2025-06-20,Grindelwald,Switzerland,1034,6,21.7,0,0
2025-06-21,Grindelwald,Switzerland,1034,4,18.1,0,0
2025-06-22,Grindelwald,Switzerland,1034,6,16,0,0
2025-06-23,Grindelwald,Switzerland,1034,5,17.5,0,0
2025-06-24,Grindelwald,Switzerland,1034,5,8.8,6.9,0
2025-06-25,Grindelwald,Switzerland,1034,4,15.8,0,0
2025-06-26,Grindelwald,Switzerland,1034,3,13.5,0,0
2025-06-27,Grindelwald,Switzerland,1034,7,6,0,0
2025-06-28,Grindelwald,Switzerland,1034,7,16.9,0,0
2025-06-29,Grindelwald,Switzerland,1034,7,15.3,0,0
2025-06-30,Grindelwald,Switzerland,1034,4,25.4,0,0
2025-07-01,Grindelwald,Switzerland,1034,3,18.6,0,0
2025-07-02,Grindelwald,Switzerland,1034,6,10.3,15.9,0
2025-07-03,Grindelwald,Switzerland,1034,6,19.8,4.7,0
2025-07-04,Grindelwald,Switzerland,1034,5,19.2,0,0
2025-07-05,Grindelwald,Switzerland,1034,7,13.2,0,0
2025-07-06,Grindelwald,Switzerland,1034,6,20.1,0,0
2025-07-07,Grindelwald,Switzerland,1034,5,26.1,0,0
2025-07-08,Grindelwald,Switzerland,1034,7,17.6,0,0
2025-07-09,Grindelwald,Switzerland,1034,7,21.3,0,0
2025-07-10,Grindelwald,Switzerland,1034,6,11.8,0,0
2025-07-11,Grindelwald,Switzerland,1034,5,21.8,0,0
2025-07-12,Grindelwald,Switzerland,1034,6,11,0,0
2025-07-13,Grindelwald,Switzerland,1034,6,23.5,0,0
2025-07-14,Grindelwald,Switzerland,1034,5,17.6,0,0
2025-07-15,Grindelwald,Switzerland,1034,5,13,0,0
2025-07-16,Grindelwald,Switzerland,1034,7,11.4,0,0
2025-07-17,Grindelwald,Switzerland,1034,5,13.6,0,0
2025-07-18,Grindelwald,Switzerland,1034,6,7.9,22.4,0
2025-07-19,Grindelwald,Switzerland,1034,4,14.1,5.5,0
2025-07-20,Grindelwald,Switzerland,1034,6,23.1,0,0
2025-07-21,Grindelwald,Switzerland,1034,7,17.8,2.8,0
2025-07-22,Grindelwald,Switzerland,1034,3,23.1,11.1,0
2025-07-23,Grindelwald,Switzerland,1034,3,12.9,0,0
2025-07-24,Grindelwald,Switzerland,1034,6,10.4,0,0
2025-07-25,Grindelwald,Switzerland,1034,4,24.3,0,0
2025-07-26,Grindelwald,Switzerland,1034,3,22,20.2,0
2025-07-27,Grindelwald,Switzerland,1034,4,13.6,19.4,0
2025-07-28,Grindelwald,Switzerland,1034,4,16.6,0,0
2025-07-29,Grindelwald,Switzerland,1034,5,10.1,0,0
2025-07-30,Grindelwald,Switzerland,1034,3,13.2,0,0
2025-07-31,Grindelwald,Switzerland,1034,6,16.8,17,0
2025-08-01,Grindelwald,Switzerland,1034,3,12,5.8,0
2025-08-02,Grindelwald,Switzerland,1034,6,25.6,0,0
2025-08-03,Grindelwald,Switzerland,1034,5,19.1,10.6,0
2025-08-04,Grindelwald,Switzerland,1034,6,21.9,0,0
2025-08-05,Grindelwald,Switzerland,1034,4,17.2,0,0
2025-08-06,Grindelwald,Switzerland,1034,5,11.5,0,0
2025-08-07,Grindelwald,Switzerland,1034,3,6.1,0,0
2025-08-08,Grindelwald,Switzerland,1034,4,19.4,13.6,0
2025-08-09,Grindelwald,Switzerland,1034,4,7.8,19.9,0
2025-08-10,Grindelwald,Switzerland,1034,5,13.4,0,0
2025-08-11,Grindelwald,Switzerland,1034,5,7.7,0,0
2025-08-12,Grindelwald,Switzerland,1034,4,15.3,0,0
2025-08-13,Grindelwald,Switzerland,1034,6,16.3,21.6,0
2025-08-14,Grindelwald,Switzerland,1034,6,18.6,13.8,0
2025-08-15,Grindelwald,Switzerland,1034,4,10,20,0
2025-08-16,Grindelwald,Switzerland,1034,6,16.9,0,0
2025-08-17,Grindelwald,Switzerland,1034,4,26.7,13.4,0
2025-08-18,Grindelwald,Switzerland,1034,7,6.9,17,0
2025-08-19,Grindelwald,Switzerland,1034,4,10.4,10.4,0
2025-08-20,Grindelwald,Switzerland,1034,7,22.1,0,0
2025-08-21,Grindelwald,Switzerland,1034,5,25.9,15.2,0
2025-08-22,Grindelwald,Switzerland,1034,4,9.3,4.4,0
2025-08-23,Grindelwald,Switzerland,1034,3,16.2,13.3,0
2025-08-24,Grindelwald,Switzerland,1034,4,18.9,0,0
2025-08-25,Grindelwald,Switzerland,1034,3,25.4,18.3,0
2025-08-26,Grindelwald,Switzerland,1034,4,22.2,0,0
2025-08-27,Grindelwald,Switzerland,1034,7,18,0,0
2025-08-28,Grindelwald,Switzerland,1034,4,22.3,0,0
2025-08-29,Grindelwald,Switzerland,1034,3,9.2,0,0
2025-08-30,Grindelwald,Switzerland,1034,6,15.7,0,0
2025-08-31,Grindelwald,Switzerland,1034,7,10.7,0.9,0
2025-09-01,Grindelwald,Switzerland,1034,4,5.8,0,0
2025-09-02,Grindelwald,Switzerland,1034,7,19.9,0,0
2025-09-03,Grindelwald,Switzerland,1034,6,17.3,3.9,0
2025-09-04,Grindelwald,Switzerland,1034,3,7.6,0,0
2025-09-05,Grindelwald,Switzerland,1034,7,19.2,0,0
2025-09-06,Grindelwald,Switzerland,1034,6,8.7,0,0
2025-09-07,Grindelwald,Switzerland,1034,4,19.9,0,0
2025-09-08,Grindelwald,Switzerland,1034,3,20.6,0,0
2025-09-09,Grindelwald,Switzerland,1034,6,23,0,0
2025-09-10,Grindelwald,Switzerland,1034,4,10.5,0,0
2025-09-11,Grindelwald,Switzerland,1034,5,12.9,0,0
2025-09-12,Grindelwald,Switzerland,1034,5,17.6,4.7,0
2025-09-13,Grindelwald,Switzerland,1034,5,24.9,0,0
2025-09-14,Grindelwald,Switzerland,1034,3,13.3,1,0
2025-09-15,Grindelwald,Switzerland,1034,6,9.2,20.9,0
2025-09-16,Grindelwald,Switzerland,1034,5,12.2,0,0
2025-09-17,Grindelwald,Switzerland,1034,7,15.7,0,0
2025-09-18,Grindelwald,Switzerland,1034,4,11.4,0,0
2025-09-19,Grindelwald,Switzerland,1034,5,20.2,0,0
2025-09-20,Grindelwald,Switzerland,1034,4,19.2,4.5,0
2025-09-21,Grindelwald,Switzerland,1034,3,15.3,0,0
2025-09-22,Grindelwald,Switzerland,1034,5,15.4,0,0
2025-09-23,Grindelwald,Switzerland,1034,5,16.3,0,0
2025-09-24,Grindelwald,Switzerland,1034,3,9,10.7,0
2025-09-25,Grindelwald,Switzerland,1034,4,12.5,16.3,0
2025-09-26,Grindelwald,Switzerland,1034,6,16.5,0,0
2025-09-27,Grindelwald,Switzerland,1034,6,11.5,0,0
2025-09-28,Grindelwald,Switzerland,1034,4,12.3,0,0
2025-09-29,Grindelwald,Switzerland,1034,4,12.4,6.3,0
2025-09-30,Grindelwald,Switzerland,1034,7,14.2,24,0
2022-10-02,Saas-Fee,Switzerland,1800,7,19.6,0.7,16
2022-10-03,Saas-Fee,Switzerland,1800,7,11.7,0,21
2022-10-04,Saas-Fee,Switzerland,1800,5,15.8,10.3,8
2022-10-05,Saas-Fee,Switzerland,1800,7,16.9,0,6
2022-10-06,Saas-Fee,Switzerland,1800,5,12.2,0,3
2022-10-07,Saas-Fee,Switzerland,1800,6,9.3,3,4
2022-10-08,Saas-Fee,Switzerland,1800,7,17,0,11
2022-10-09,Saas-Fee,Switzerland,1800,7,16.8,24.2,20
2022-10-10,Saas-Fee,Switzerland,1800,5,9.4,23.2,21
2022-10-11,Saas-Fee,Switzerland,1800,5,17.5,12.2,21
2022-10-12,Saas-Fee,Switzerland,1800,6,5.5,3.4,16
2022-10-13,Saas-Fee,Switzerland,1800,7,11.5,8.3,22
2022-10-14,Saas-Fee,Switzerland,1800,5,22.7,4.5,13
2022-10-15,Saas-Fee,Switzerland,1800,6,6.9,0,21
2022-10-16,Saas-Fee,Switzerland,1800,4,13.2,8.5,7
2022-10-17,Saas-Fee,Switzerland,1800,4,10.8,10.5,9
2022-10-18,Saas-Fee,Switzerland,1800,6,14.6,0,12
2022-10-19,Saas-Fee,Switzerland,1800,6,12.3,0,13
2022-10-20,Saas-Fee,Switzerland,1800,7,9.3,0,23
2022-10-21,Saas-Fee,Switzerland,1800,6,16.5,23.3,15
2022-10-22,Saas-Fee,Switzerland,1800,4,17.8,10.3,19
2022-10-23,Saas-Fee,Switzerland,1800,4,12.2,8.4,14
2022-10-24,Saas-Fee,Switzerland,1800,8,7.4,0,17
2022-10-25,Saas-Fee,Switzerland,1800,8,6.5,0,8
2022-10-26,Saas-Fee,Switzerland,1800,7,1.2,0,7
2022-10-27,Saas-Fee,Switzerland,1800,6,7.3,0,5
2022-10-28,Saas-Fee,Switzerland,1800,5,16.3,0,9
2022-10-29,Saas-Fee,Switzerland,1800,8,16.3,13.8,18
2022-10-30,Saas-Fee,Switzerland,1800,8,5.5,0,9
2022-10-31,Saas-Fee,Switzerland,1800,4,2.8,0.9,21
2022-11-01,Saas-Fee,Switzerland,1800,7,-6.8,0,84
2022-11-02,Saas-Fee,Switzerland,1800,7,-16.4,1.2,73
2022-11-03,Saas-Fee,Switzerland,1800,5,-10.6,12.1,54
2022-11-04,Saas-Fee,Switzerland,1800,5,-6.8,9,74
2022-11-05,Saas-Fee,Switzerland,1800,7,-6.1,14.7,72
2022-11-06,Saas-Fee,Switzerland,1800,5,-14.5,2.2,69
2022-11-07,Saas-Fee,Switzerland,1800,4,-11.5,8.9,51
2022-11-08,Saas-Fee,Switzerland,1800,6,-10,0,77
2022-11-09,Saas-Fee,Switzerland,1800,4,-9.4,1,61
2022-11-10,Saas-Fee,Switzerland,1800,4,-8.9,12.2,53
2022-11-11,Saas-Fee,Switzerland,1800,6,-8.6,9.4,71
2022-11-12,Saas-Fee,Switzerland,1800,6,-13.7,6.6,62
2022-11-13,Saas-Fee,Switzerland,1800,5,-2.8,14.7,58
2022-11-14,Saas-Fee,Switzerland,1800,6,-15,3.1,85
2022-11-15,Saas-Fee,Switzerland,1800,7,-18,13.3,89
2022-11-16,Saas-Fee,Switzerland,1800,7,-11.9,11.3,63
2022-11-17,Saas-Fee,Switzerland,1800,7,-5.3,14.7,87
2022-11-18,Saas-Fee,Switzerland,1800,8,-19.3,0.7,65
2022-11-19,Saas-Fee,Switzerland,1800,7,-11,0,61
2022-11-20,Saas-Fee,Switzerland,1800,6,-8.1,1.8,49
2022-11-21,Saas-Fee,Switzerland,1800,4,-6.9,6.9,53
2022-11-22,Saas-Fee,Switzerland,1800,4,-11,0,76
2022-11-23,Saas-Fee,Switzerland,1800,8,-9.3,0,62
2022-11-24,Saas-Fee,Switzerland,1800,5,-9.3,6.4,89
2022-11-25,Saas-Fee,Switzerland,1800,6,-11.6,3,69
2022-11-26,Saas-Fee,Switzerland,1800,5,-12.7,12.4,58
2022-11-27,Saas-Fee,Switzerland,1800,5,-14.6,14,55
2022-11-28,Saas-Fee,Switzerland,1800,5,-9.7,1.4,68
2022-11-29,Saas-Fee,Switzerland,1800,6,-13.7,1.5,74
2022-11-30,Saas-Fee,Switzerland,1800,5,-6.7,9.2,45
2022-12-01,Saas-Fee,Switzerland,1800,5,-9.8,14,54
2022-12-02,Saas-Fee,Switzerland,1800,6,-15.9,5.9,59
2022-12-03,Saas-Fee,Switzerland,1800,8,-13.7,0,86
2022-12-04,Saas-Fee,Switzerland,1800,7,-11.3,9.5,73
2022-12-05,Saas-Fee,Switzerland,1800,4,-6.4,0,85
2022-12-06,Saas-Fee,Switzerland,1800,7,-15.4,14.6,62
2022-12-07,Saas-Fee,Switzerland,1800,4,-17.1,13.4,48
2022-12-08,Saas-Fee,Switzerland,1800,6,-13.6,10.5,49
2022-12-09,Saas-Fee,Switzerland,1800,6,-12.4,4.9,47
2022-12-10,Saas-Fee,Switzerland,1800,7,-5.9,13.3,71
2022-12-11,Saas-Fee,Switzerland,1800,6,-14.9,0,91
2022-12-12,Saas-Fee,Switzerland,1800,5,-17.3,7.5,68
2022-12-13,Saas-Fee,Switzerland,1800,7,-19.4,0,88
2022-12-14,Saas-Fee,Switzerland,1800,6,-9.5,0,60
2022-12-15,Saas-Fee,Switzerland,1800,4,-15.5,6.4,74
2022-12-16,Saas-Fee,Switzerland,1800,7,-9.7,13.9,83
2022-12-17,Saas-Fee,Switzerland,1800,6,-10.8,1.1,80
2022-12-18,Saas-Fee,Switzerland,1800,6,-10.5,3.3,86
2022-12-19,Saas-Fee,Switzerland,1800,8,-12.5,11.5,86
2022-12-20,Saas-Fee,Switzerland,1800,7,-16.4,5.7,70
2022-12-21,Saas-Fee,Switzerland,1800,5,-6.3,13.7,82
2022-12-22,Saas-Fee,Switzerland,1800,5,-13.1,10,86
2022-12-23,Saas-Fee,Switzerland,1800,5,-7.1,13.8,91
2022-12-24,Saas-Fee,Switzerland,1800,4,-5.2,8,51
2022-12-25,Saas-Fee,Switzerland,1800,4,-12.7,0,79
2022-12-26,Saas-Fee,Switzerland,1800,5,-10.9,14,66
2022-12-27,Saas-Fee,Switzerland,1800,4,-11,10.3,84
2022-12-28,Saas-Fee,Switzerland,1800,7,-3.9,3.7,65
2022-12-29,Saas-Fee,Switzerland,1800,8,-11.4,5.3,93
2022-12-30,Saas-Fee,Switzerland,1800,7,-9.9,0,87
2022-12-31,Saas-Fee,Switzerland,1800,4,-4.7,0,83
2023-01-01,Saas-Fee,Switzerland,1800,5,-11.7,9.5,46
2023-01-02,Saas-Fee,Switzerland,1800,5,-13.2,4.4,65
2023-01-03,Saas-Fee,Switzerland,1800,6,-9.7,11.1,75
2023-01-04,Saas-Fee,Switzerland,1800,6,-13.3,0,80
2023-01-05,Saas-Fee,Switzerland,1800,6,-9.8,0.9,52
2023-01-06,Saas-Fee,Switzerland,1800,4,-11.6,0,72
2023-01-07,Saas-Fee,Switzerland,1800,5,-10.7,0.8,48
2023-01-08,Saas-Fee,Switzerland,1800,7,-16.7,6.7,54
2023-01-09,Saas-Fee,Switzerland,1800,5,-16.9,4.4,87
2023-01-10,Saas-Fee,Switzerland,1800,8,-8.8,12.8,52
2023-01-11,Saas-Fee,Switzerland,1800,4,-9.1,8.5,69
2023-01-12,Saas-Fee,Switzerland,1800,6,-16.9,0,69
2023-01-13,Saas-Fee,Switzerland,1800,5,-4.1,2.8,45
2023-01-14,Saas-Fee,Switzerland,1800,7,-14.7,0,88
2023-01-15,Saas-Fee,Switzerland,1800,6,-14.7,8,80
2023-01-16,Saas-Fee,Switzerland,1800,6,-13.2,0,57
2023-01-17,Saas-Fee,Switzerland,1800,6,-7.4,6.1,78
2023-01-18,Saas-Fee,Switzerland,1800,7,-10.9,0,57
2023-01-19,Saas-Fee,Switzerland,1800,7,-7.6,13.6,51
2023-01-20,Saas-Fee,Switzerland,1800,8,-10.5,0,55
2023-01-21,Saas-Fee,Switzerland,1800,7,-11.4,3.4,53
2023-01-22,Saas-Fee,Switzerland,1800,6,-1.8,3.8,72
2023-01-23,Saas-Fee,Switzerland,1800,5,-10.3,9.6,53
2023-01-24,Saas-Fee,Switzerland,1800,6,-3.5,9.4,74
2023-01-25,Saas-Fee,Switzerland,1800,7,-7.1,14.3,44
2023-01-26,Saas-Fee,Switzerland,1800,5,-8.5,12.3,57
2023-01-27,Saas-Fee,Switzerland,1800,6,-6.7,2.7,48
2023-01-28,Saas-Fee,Switzerland,1800,5,-4.3,11.1,54
2023-01-29,Saas-Fee,Switzerland,1800,7,-15.6,8,92
2023-01-30,Saas-Fee,Switzerland,1800,6,-3.8,0,76
2023-01-31,Saas-Fee,Switzerland,1800,7,-5.7,1.8,84
2023-02-01,Saas-Fee,Switzerland,1800,4,-14.2,0,80
2023-02-02,Saas-Fee,Switzerland,1800,5,-11.2,4.7,78
2023-02-03,Saas-Fee,Switzerland,1800,7,-19.8,9.9,60
2023-02-04,Saas-Fee,Switzerland,1800,7,-8.3,0,60
2023-02-05,Saas-Fee,Switzerland,1800,8,-6.5,0,56
2023-02-06,Saas-Fee,Switzerland,1800,5,-16.6,0,63
2023-02-07,Saas-Fee,Switzerland,1800,4,-7.9,0,78
2023-02-08,Saas-Fee,Switzerland,1800,7,-8.3,2.9,49
2023-02-09,Saas-Fee,Switzerland,1800,4,-15.2,14.6,79
2023-02-10,Saas-Fee,Switzerland,1800,6,-12.2,0,49
2023-02-11,Saas-Fee,Switzerland,1800,7,-13.2,5.1,80
2023-02-12,Saas-Fee,Switzerland,1800,5,-3.2,14.5,88
2023-02-13,Saas-Fee,Switzerland,1800,5,-10.6,12.9,81
2023-02-14,Saas-Fee,Switzerland,1800,4,-13.9,1.4,87
2023-02-15,Saas-Fee,Switzerland,1800,4,-11.6,10.1,81
2023-02-16,Saas-Fee,Switzerland,1800,5,-9,9.9,66
2023-02-17,Saas-Fee,Switzerland,1800,6,-12.5,0,67
2023-02-18,Saas-Fee,Switzerland,1800,5,-10.2,4.9,75
2023-02-19,Saas-Fee,Switzerland,1800,6,-7.5,0,72
2023-02-20,Saas-Fee,Switzerland,1800,4,-9.5,0,83
2023-02-21,Saas-Fee,Switzerland,1800,7,-2.4,11.8,66
2023-02-22,Saas-Fee,Switzerland,1800,6,-8.2,9.8,47
2023-02-23,Saas-Fee,Switzerland,1800,5,-11.9,10.1,93
