Region,Country,Date,Elevation (m),Wind (Beaufort),Temperature (Â°C),Snow Depth (cm),Precipitation (mm),Daily Snow Depth (cm),Monthly Snow Depth (cm),Mean Snow Depth (cm),Max Snow Depth (cm),Days where AVG Temp < 0C
Innsbruck,Austria,17/04/2025,574,3,-8.1,14,12.3,14,,,,
Innsbruck,Austria,16/04/2025,574,4,-10.2,37,0.5,37,,,,
Innsbruck,Austria,15/04/2025,574,6,-11.2,18,4.4,18,,,,
Innsbruck,Austria,14/04/2025,574,5,-3.7,40,0,40,,,,
Innsbruck,Austria,13/04/2025,574,5,1.8,52,0,52,,,,
Innsbruck,Austria,12/04/2025,574,6,-4.1,28,6.5,28,,,,
Innsbruck,Austria,11/04/2025,574,6,0.1,47,0,47,,,,
Innsbruck,Austria,10/04/2025,574,5,-2.3,40,2.5,40,,,,
Innsbruck,Austria,09/04/2025,574,6,-5.7,24,0,24,,,,
Innsbruck,Austria,08/04/2025,574,4,-7,35,13.8,35,,,,
Innsbruck,Austria,07/04/2025,574,6,-7,56,0.7,56,,,,
Innsbruck,Austria,06/04/2025,574,3,-6.1,40,1.9,40,,,,
Innsbruck,Austria,05/04/2025,574,5,-6.1,25,0,25,,,,
Innsbruck,Austria,04/04/2025,574,3,-4.3,54,4.5,54,,,,
Innsbruck,Austria,03/04/2025,574,3,6.1,11,12,11,,,,
Innsbruck,Austria,02/04/2025,574,3,-2.2,10,12.6,10,,,,
Innsbruck,Austria,01/04/2025,574,4,-6.3,21,0,21,,,,
Innsbruck,Austria,31/03/2025,574,4,-3.1,41,0,41,,,,
Innsbruck,Austria,30/03/2025,574,4,-4.2,41,5.4,41,,,,
Innsbruck,Austria,29/03/2025,574,7,-5.7,57,1.5,57,,,,
Innsbruck,Austria,28/03/2025,574,3,-11.6,13,0,13,,,,
Innsbruck,Austria,27/03/2025,574,4,-6.9,43,0,43,,,,
Innsbruck,Austria,26/03/2025,574,3,-6.1,49,11.7,49,,,,
Innsbruck,Austria,25/03/2025,574,6,-1.7,22,2.4,22,,,,
Innsbruck,Austria,24/03/2025,574,7,-3.3,9,0,9,,,,
Innsbruck,Austria,23/03/2025,574,6,-3.5,22,0,22,,,,
Innsbruck,Austria,22/03/2025,574,4,-5.6,39,6.1,39,,,,
Innsbruck,Austria,21/03/2025,574,6,-7.2,40,0,40,,,,
Innsbruck,Austria,20/03/2025,574,3,2.3,7,4.8,7,,,,
Innsbruck,Austria,19/03/2025,574,4,-6.4,31,0,31,,,,
Innsbruck,Austria,18/03/2025,574,6,-3.8,18,0,18,,,,
Innsbruck,Austria,17/03/2025,574,5,-5.5,10,0,10,,,,
Innsbruck,Austria,16/03/2025,574,3,-5.3,39,0,39,,,,
Innsbruck,Austria,15/03/2025,574,3,3.3,22,11.3,22,,,,
Innsbruck,Austria,14/03/2025,574,6,-2.3,38,5.7,38,,,,
Innsbruck,Austria,13/03/2025,574,6,2.6,26,0,26,,,,
Innsbruck,Austria,12/03/2025,574,5,-4.8,24,9,24,,,,
Innsbruck,Austria,11/03/2025,574,7,-3.9,22,0,22,,,,
Innsbruck,Austria,10/03/2025,574,4,-1.7,12,0,12,,,,
Innsbruck,Austria,09/03/2025,574,4,-3.8,20,0,20,,,,
Innsbruck,Austria,08/03/2025,574,4,1.9,23,12.1,23,,,,
Innsbruck,Austria,07/03/2025,574,4,-2.4,17,3.8,17,,,,
Innsbruck,Austria,06/03/2025,574,5,0.4,32,10.3,32,,,,
Innsbruck,Austria,05/03/2025,574,3,-7.8,46,14,46,,,,
Innsbruck,Austria,04/03/2025,574,5,-5.1,25,0,25,,,,
Innsbruck,Austria,03/03/2025,574,5,-2.8,17,13.5,17,,,,
Innsbruck,Austria,02/03/2025,574,4,-1.9,27,0,27,,,,
Innsbruck,Austria,01/03/2025,574,3,-12.3,33,11.4,33,,,,
Innsbruck,Austria,28/02/2025,574,3,-1.3,43,5.6,43,,,,
Innsbruck,Austria,27/02/2025,574,6,1.7,53,3.3,53,,,,
Innsbruck,Austria,26/02/2025,574,3,-7.8,42,0,42,,,,
Innsbruck,Austria,25/02/2025,574,4,-8.6,29,0,29,,,,
Innsbruck,Austria,24/02/2025,574,6,-3.4,14,0,14,,,,
Innsbruck,Austria,23/02/2025,574,5,1.3,52,6.5,52,,,,
Innsbruck,Austria,22/02/2025,574,3,-9.6,39,0,39,,,,
Innsbruck,Austria,21/02/2025,574,3,-7,30,5.9,30,,,,
Innsbruck,Austria,20/02/2025,574,4,0.5,34,0,34,,,,
Innsbruck,Austria,19/02/2025,574,4,1.3,43,0,43,,,,
Innsbruck,Austria,18/02/2025,574,5,-0.1,8,7,8,,,,
Innsbruck,Austria,17/02/2025,574,3,2.8,5,0,5,,,,
Innsbruck,Austria,16/02/2025,574,3,-9.9,25,0,25,,,,
Innsbruck,Austria,15/02/2025,574,4,-7.4,12,0,12,,,,
Innsbruck,Austria,14/02/2025,574,4,-5.4,18,2.2,18,,,,
Innsbruck,Austria,13/02/2025,574,3,-6.2,39,0,39,,,,
Innsbruck,Austria,12/02/2025,574,4,-2.6,9,14.6,9,,,,
Innsbruck,Austria,11/02/2025,574,3,-1.1,48,12,48,,,,
Innsbruck,Austria,10/02/2025,574,6,-2.8,43,10.6,43,,,,
Innsbruck,Austria,09/02/2025,574,3,-6.8,55,7.9,55,,,,
Innsbruck,Austria,08/02/2025,574,6,-6.6,47,0,47,,,,
Innsbruck,Austria,07/02/2025,574,3,-0.9,42,0,42,,,,
Innsbruck,Austria,06/02/2025,574,5,-7.5,32,3.3,32,,,,
Innsbruck,Austria,05/02/2025,574,4,5,34,10.1,34,,,,
Innsbruck,Austria,04/02/2025,574,3,-1.2,38,11.1,38,,,,
Innsbruck,Austria,03/02/2025,574,3,-0.7,28,0,28,,,,
Innsbruck,Austria,02/02/2025,574,4,-10.4,21,0,21,,,,
Innsbruck,Austria,01/02/2025,574,6,-12.6,45,0,45,,,,
Innsbruck,Austria,31/01/2025,574,4,-5.4,39,5.8,39,,,,
Innsbruck,Austria,30/01/2025,574,4,-4.5,42,0,42,,,,
Innsbruck,Austria,29/01/2025,574,5,-3,10,0,10,,,,
Innsbruck,Austria,28/01/2025,574,4,2.5,32,0,32,,,,
Innsbruck,Austria,27/01/2025,574,5,-6.1,42,0,42,,,,
Innsbruck,Austria,26/01/2025,574,3,-10.2,31,12.2,31,,,,
Innsbruck,Austria,25/01/2025,574,4,2.6,30,0,30,,,,
Innsbruck,Austria,24/01/2025,574,5,-1.8,36,0,36,,,,
Innsbruck,Austria,23/01/2025,574,3,-7.6,48,6.9,48,,,,
Innsbruck,Austria,22/01/2025,574,4,4.1,23,0,23,,,,
Innsbruck,Austria,21/01/2025,574,3,-5.1,27,0,27,,,,
Innsbruck,Austria,20/01/2025,574,5,-3.8,23,0,23,,,,
Innsbruck,Austria,19/01/2025,574,6,-11.2,11,6.6,11,,,,
Innsbruck,Austria,18/01/2025,574,3,-4.2,52,0,52,,,,
Innsbruck,Austria,17/01/2025,574,3,-9.7,30,2.2,30,,,,
Innsbruck,Austria,16/01/2025,574,4,0.4,37,0,37,,,,
Innsbruck,Austria,15/01/2025,574,5,-3,44,0,44,,,,
Innsbruck,Austria,14/01/2025,574,5,-3.2,49,0.2,49,,,,
Innsbruck,Austria,13/01/2025,574,4,0.4,50,8.8,50,,,,
Innsbruck,Austria,12/01/2025,574,3,-10.6,15,0,15,,,,
Innsbruck,Austria,11/01/2025,574,4,-5.3,14,0,14,,,,
Innsbruck,Austria,10/01/2025,574,5,-0.9,20,6.2,20,,,,
Innsbruck,Austria,09/01/2025,574,3,-3,16,4.6,16,,,,
Innsbruck,Austria,08/01/2025,574,6,2.9,40,0,40,,,,
Innsbruck,Austria,07/01/2025,574,7,-4.2,38,0,38,,,,
Innsbruck,Austria,06/01/2025,574,6,-10.9,23,0,23,,,,
Innsbruck,Austria,05/01/2025,574,4,-5.1,47,0,47,,,,
Innsbruck,Austria,04/01/2025,574,4,-1.8,25,0,25,,,,
Innsbruck,Austria,03/01/2025,574,3,-1,44,0,44,,,,
Innsbruck,Austria,02/01/2025,574,3,-4.1,46,0,46,,,,
Innsbruck,Austria,01/01/2025,574,5,-1,23,1.2,23,,,,
Innsbruck,Austria,31/12/2024,574,3,-9.1,10,0,10,,,,
Innsbruck,Austria,30/12/2024,574,7,-6.9,48,8.7,48,,,,
Innsbruck,Austria,29/12/2024,574,3,0.3,55,6,55,,,,
Innsbruck,Austria,28/12/2024,574,4,-6.1,19,0,19,,,,
Innsbruck,Austria,27/12/2024,574,5,-4.1,40,4,40,,,,
Innsbruck,Austria,26/12/2024,574,4,-6.5,9,0,9,,,,
Innsbruck,Austria,25/12/2024,574,3,3.1,21,6.5,21,,,,
Innsbruck,Austria,24/12/2024,574,4,-4.7,56,0,56,,,,
Innsbruck,Austria,23/12/2024,574,6,-6.1,10,1.1,10,,,,
Innsbruck,Austria,22/12/2024,574,5,-11.1,45,0,45,,,,
Innsbruck,Austria,21/12/2024,574,3,-6.6,52,3,52,,,,
Innsbruck,Austria,20/12/2024,574,6,-4.4,53,3.1,53,,,,
Innsbruck,Austria,19/12/2024,574,6,-8.5,31,4.2,31,,,,
Innsbruck,Austria,18/12/2024,574,5,-2.1,56,0,56,,,,
Innsbruck,Austria,17/12/2024,574,6,-2,16,0,16,,,,
Innsbruck,Austria,16/12/2024,574,6,-3.1,13,0,13,,,,
Innsbruck,Austria,15/12/2024,574,6,-5.8,56,4.5,56,,,,
Innsbruck,Austria,14/12/2024,574,6,-2.5,33,0,33,,,,
Innsbruck,Austria,13/12/2024,574,7,-7,12,12,12,,,,
Innsbruck,Austria,12/12/2024,574,4,-4.8,47,8.9,47,,,,
Innsbruck,Austria,11/12/2024,574,3,-2.3,33,10.9,33,,,,
Innsbruck,Austria,10/12/2024,574,5,-0.8,11,0,11,,,,
Innsbruck,Austria,09/12/2024,574,3,-5.9,48,0,48,,,,
Innsbruck,Austria,08/12/2024,574,6,0.2,55,0,55,,,,
Innsbruck,Austria,07/12/2024,574,5,-6.1,13,5.7,13,,,,
Innsbruck,Austria,06/12/2024,574,4,-3.4,8,0,8,,,,
Innsbruck,Austria,05/12/2024,574,6,-6.1,27,0,27,,,,
Innsbruck,Austria,04/12/2024,574,6,-3.3,51,9.3,51,,,,
Innsbruck,Austria,03/12/2024,574,4,3,30,0,30,,,,
Innsbruck,Austria,02/12/2024,574,7,-7,30,12.2,30,,,,
Innsbruck,Austria,01/12/2024,574,6,-0.9,37,0,37,,,,
Innsbruck,Austria,30/11/2024,574,5,-8.8,47,0,47,,,,
Innsbruck,Austria,29/11/2024,574,6,2.9,25,9.1,25,,,,
Innsbruck,Austria,28/11/2024,574,4,-2.9,57,0,57,,,,
Innsbruck,Austria,27/11/2024,574,5,0.5,29,0,29,,,,
Innsbruck,Austria,26/11/2024,574,4,-5.7,42,14.6,42,,,,
Innsbruck,Austria,25/11/2024,574,6,-3.9,49,0,49,,,,
Innsbruck,Austria,24/11/2024,574,6,2,53,0.1,53,,,,
Innsbruck,Austria,23/11/2024,574,4,-5.8,31,10.3,31,,,,
Innsbruck,Austria,22/11/2024,574,6,-4.9,10,0,10,,,,
Innsbruck,Austria,21/11/2024,574,4,1.8,13,0,13,,,,
Innsbruck,Austria,20/11/2024,574,4,0.8,21,12.5,21,,,,
Innsbruck,Austria,19/11/2024,574,6,-5.4,56,0,56,,,,
Innsbruck,Austria,18/11/2024,574,6,-9.8,29,0,29,,,,
Innsbruck,Austria,17/11/2024,574,4,-6.3,41,4.5,41,,,,
Innsbruck,Austria,16/11/2024,574,5,-4.2,37,9.1,37,,,,
Innsbruck,Austria,15/11/2024,574,4,-5.4,45,13.6,45,,,,
Innsbruck,Austria,14/11/2024,574,4,6.3,17,1,17,,,,
Innsbruck,Austria,13/11/2024,574,5,4.2,12,0,12,,,,
Innsbruck,Austria,12/11/2024,574,7,2.7,6,0,6,,,,
Innsbruck,Austria,11/11/2024,574,3,-4.7,18,0,18,,,,
Innsbruck,Austria,10/11/2024,574,3,-7.4,26,0,26,,,,
Innsbruck,Austria,09/11/2024,574,4,-12,30,1,30,,,,
Innsbruck,Austria,08/11/2024,574,4,-5,21,0,21,,,,
Innsbruck,Austria,07/11/2024,574,6,-2,26,0,26,,,,
Innsbruck,Austria,06/11/2024,574,3,-5.9,8,8.8,8,,,,
Innsbruck,Austria,05/11/2024,574,3,-6.4,10,8,10,,,,
Innsbruck,Austria,04/11/2024,574,4,0,19,0,19,,,,
Innsbruck,Austria,03/11/2024,574,3,-3.4,18,13.1,18,,,,
Innsbruck,Austria,02/11/2024,574,5,-0.1,26,0,26,,,,
Innsbruck,Austria,01/11/2024,574,6,-6.7,13,8.4,13,,,,
Innsbruck,Austria,31/10/2024,574,3,26.5,0,0,0,,,,
Innsbruck,Austria,30/10/2024,574,6,21.6,0,2.8,0,,,,
Innsbruck,Austria,29/10/2024,574,4,21.1,0,13.4,0,,,,
Innsbruck,Austria,28/10/2024,574,5,20.3,0,2.1,0,,,,
Innsbruck,Austria,27/10/2024,574,4,29,0,23.4,0,,,,
Innsbruck,Austria,26/10/2024,574,4,25.7,0,17.8,0,,,,
Innsbruck,Austria,25/10/2024,574,5,18.1,0,10.4,0,,,,
Innsbruck,Austria,24/10/2024,574,6,21.5,0,7.4,0,,,,
Innsbruck,Austria,23/10/2024,574,4,8.8,0,0,0,,,,
Innsbruck,Austria,22/10/2024,574,3,23.4,0,0,0,,,,
Innsbruck,Austria,21/10/2024,574,3,20.6,0,0,0,,,,
Innsbruck,Austria,20/10/2024,574,3,19.3,0,0,0,,,,
Innsbruck,Austria,19/10/2024,574,4,21.8,0,17.8,0,,,,
Innsbruck,Austria,18/10/2024,574,3,15.8,0,9.6,0,,,,
Innsbruck,Austria,17/10/2024,574,6,21,0,11.5,0,,,,
Innsbruck,Austria,16/10/2024,574,3,26.1,0,17.3,0,,,,
Innsbruck,Austria,15/10/2024,574,4,20.9,0,0,0,,,,
Innsbruck,Austria,14/10/2024,574,5,17.4,0,0,0,,,,
Innsbruck,Austria,13/10/2024,574,3,7.4,0,22.2,0,,,,
Innsbruck,Austria,12/10/2024,574,4,23.9,0,0,0,,,,
Innsbruck,Austria,11/10/2024,574,6,27,0,0,0,,,,
Innsbruck,Austria,10/10/2024,574,5,19.4,0,0,0,,,,
Innsbruck,Austria,09/10/2024,574,5,10.8,0,0,0,,,,
Innsbruck,Austria,08/10/2024,574,4,29.8,0,0,0,,,,
Innsbruck,Austria,07/10/2024,574,3,13.6,0,0,0,,,,
Innsbruck,Austria,06/10/2024,574,4,16.2,0,9,0,,,,
Innsbruck,Austria,05/10/2024,574,4,16.3,0,0,0,,,,
Innsbruck,Austria,04/10/2024,574,4,24.7,0,0,0,,,,
Innsbruck,Austria,03/10/2024,574,3,27.9,0,0,0,,,,
Innsbruck,Austria,02/10/2024,574,3,20.5,0,0,0,,,,
Innsbruck,Austria,01/10/2024,574,3,20.3,0,4,0,,,,
Innsbruck,Austria,30/09/2024,574,6,28.4,0,0,0,,,,
Innsbruck,Austria,29/09/2024,574,3,25.7,0,0,0,,,,
Innsbruck,Austria,28/09/2024,574,6,13.2,0,0,0,,,,
Innsbruck,Austria,27/09/2024,574,6,23.4,0,0,0,,,,
Innsbruck,Austria,26/09/2024,574,4,12.4,0,0,0,,,,
Innsbruck,Austria,25/09/2024,574,4,15.1,0,6.4,0,,,,
Innsbruck,Austria,24/09/2024,574,5,18.7,0,0,0,,,,
Innsbruck,Austria,23/09/2024,574,5,23.3,0,0,0,,,,
Innsbruck,Austria,22/09/2024,574,5,16.4,0,18.6,0,,,,
Innsbruck,Austria,21/09/2024,574,6,13.8,0,0,0,,,,
Innsbruck,Austria,20/09/2024,574,5,16.3,0,0,0,,,,
Innsbruck,Austria,19/09/2024,574,4,19.7,0,1.2,0,,,,
Innsbruck,Austria,18/09/2024,574,6,21.8,0,0,0,,,,
Interlaken,Switzerland,17/09/2025,568,6,20.6,0,13.4,0,,,,
Interlaken,Switzerland,16/09/2025,568,4,14.1,0,14.3,0,,,,
Interlaken,Switzerland,15/09/2025,568,5,27.2,0,0,0,,,,
Interlaken,Switzerland,14/09/2025,568,4,22.6,0,0,0,,,,
Interlaken,Switzerland,13/09/2025,568,6,17.6,0,3.5,0,,,,
Interlaken,Switzerland,12/09/2025,568,3,19.1,0,0,0,,,,
Interlaken,Switzerland,11/09/2025,568,4,21,0,0,0,,,,
Interlaken,Switzerland,10/09/2025,568,3,21.8,0,0,0,,,,
Interlaken,Switzerland,09/09/2025,568,4,8.9,0,0,0,,,,
Interlaken,Switzerland,08/09/2025,568,3,24.1,0,0,0,,,,
Interlaken,Switzerland,07/09/2025,568,5,12.9,0,0,0,,,,
Interlaken,Switzerland,06/09/2025,568,6,14.7,0,0,0,,,,
Interlaken,Switzerland,05/09/2025,568,5,20.2,0,7.6,0,,,,
Interlaken,Switzerland,04/09/2025,568,5,13.7,0,0,0,,,,
Interlaken,Switzerland,03/09/2025,568,3,25.4,0,11.9,0,,,,
Interlaken,Switzerland,02/09/2025,568,6,21,0,0,0,,,,
Interlaken,Switzerland,01/09/2025,568,4,15.8,0,0,0,,,,
Interlaken,Switzerland,31/08/2025,568,6,25.2,0,0,0,,,,
Interlaken,Switzerland,30/08/2025,568,6,19.1,0,0,0,,,,
Interlaken,Switzerland,29/08/2025,568,6,17.4,0,0,0,,,,
Interlaken,Switzerland,28/08/2025,568,3,18.9,0,0,0,,,,
Interlaken,Switzerland,27/08/2025,568,4,23.7,0,0,0,,,,
Interlaken,Switzerland,26/08/2025,568,3,27.6,0,8.4,0,,,,
Interlaken,Switzerland,25/08/2025,568,5,24.3,0,12.3,0,,,,
Interlaken,Switzerland,24/08/2025,568,3,23.4,0,0,0,,,,
Interlaken,Switzerland,23/08/2025,568,3,22.2,0,0,0,,,,
Interlaken,Switzerland,22/08/2025,568,6,18,0,0,0,,,,
Interlaken,Switzerland,21/08/2025,568,4,29.4,0,0,0,,,,
Interlaken,Switzerland,20/08/2025,568,3,21.3,0,4.1,0,,,,
Interlaken,Switzerland,19/08/2025,568,5,22.1,0,0,0,,,,
Interlaken,Switzerland,18/08/2025,568,6,20.9,0,0,0,,,,
Interlaken,Switzerland,17/08/2025,568,3,27.1,0,21.8,0,,,,
Interlaken,Switzerland,16/08/2025,568,5,12,0,0,0,,,,
Interlaken,Switzerland,15/08/2025,568,4,19.5,0,0,0,,,,
Interlaken,Switzerland,14/08/2025,568,3,27,0,23.5,0,,,,
Interlaken,Switzerland,13/08/2025,568,4,18.3,0,0,0,,,,
Interlaken,Switzerland,12/08/2025,568,4,22,0,0,0,,,,
Interlaken,Switzerland,11/08/2025,568,3,21.9,0,0,0,,,,
Interlaken,Switzerland,10/08/2025,568,5,22.8,0,17.5,0,,,,
Interlaken,Switzerland,09/08/2025,568,5,20.1,0,0,0,,,,
Interlaken,Switzerland,08/08/2025,568,3,21.9,0,0,0,,,,
Interlaken,Switzerland,07/08/2025,568,6,23.1,0,0,0,,,,
Interlaken,Switzerland,06/08/2025,568,4,23.4,0,0,0,,,,
Interlaken,Switzerland,05/08/2025,568,3,17.6,0,0,0,,,,
Interlaken,Switzerland,04/08/2025,568,3,18.4,0,0,0,,,,
Interlaken,Switzerland,03/08/2025,568,4,14.1,0,0,0,,,,
Interlaken,Switzerland,02/08/2025,568,3,20.7,0,0,0,,,,
Interlaken,Switzerland,01/08/2025,568,4,10.6,0,0,0,,,,
Interlaken,Switzerland,31/07/2025,568,4,23.3,0,0,0,,,,
Interlaken,Switzerland,30/07/2025,568,5,17.8,0,0,0,,,,
Interlaken,Switzerland,29/07/2025,568,5,8.3,0,0,0,,,,
Interlaken,Switzerland,28/07/2025,568,6,16.8,0,0,0,,,,
Interlaken,Switzerland,27/07/2025,568,6,27.3,0,0,0,,,,
Interlaken,Switzerland,26/07/2025,568,3,22.3,0,0,0,,,,
Interlaken,Switzerland,25/07/2025,568,6,19.1,0,0,0,,,,
Interlaken,Switzerland,24/07/2025,568,7,24.7,0,22.4,0,,,,
Interlaken,Switzerland,23/07/2025,568,5,24.8,0,0,0,,,,
Interlaken,Switzerland,22/07/2025,568,4,16.2,0,0,0,,,,
Interlaken,Switzerland,21/07/2025,568,5,11.9,0,0,0,,,,
Interlaken,Switzerland,20/07/2025,568,3,15.7,0,0,0,,,,
Interlaken,Switzerland,19/07/2025,568,5,13.5,0,0,0,,,,
Interlaken,Switzerland,18/07/2025,568,4,24.6,0,0,0,,,,
Interlaken,Switzerland,17/07/2025,568,4,15.1,0,0,0,,,,
Interlaken,Switzerland,16/07/2025,568,5,17.2,0,0,0,,,,
Interlaken,Switzerland,15/07/2025,568,5,15.7,0,0,0,,,,
Interlaken,Switzerland,14/07/2025,568,4,11.9,0,0,0,,,,
Interlaken,Switzerland,13/07/2025,568,4,15.6,0,0,0,,,,
Interlaken,Switzerland,12/07/2025,568,6,23.8,0,0,0,,,,
Interlaken,Switzerland,11/07/2025,568,6,15.8,0,6.4,0,,,,
Interlaken,Switzerland,10/07/2025,568,4,16.3,0,0,0,,,,
Interlaken,Switzerland,09/07/2025,568,5,23.9,0,0,0,,,,
Interlaken,Switzerland,08/07/2025,568,4,26.6,0,18.1,0,,,,
Interlaken,Switzerland,07/07/2025,568,3,22.2,0,0,0,,,,
Interlaken,Switzerland,06/07/2025,568,3,29.2,0,0,0,,,,
Interlaken,Switzerland,05/07/2025,568,3,16.9,0,0,0,,,,
Interlaken,Switzerland,04/07/2025,568,6,23,0,0,0,,,,
Interlaken,Switzerland,03/07/2025,568,4,11.7,0,0,0,,,,
Interlaken,Switzerland,02/07/2025,568,6,17,0,24.2,0,,,,
Interlaken,Switzerland,01/07/2025,568,5,25.6,0,3.2,0,,,,
Interlaken,Switzerland,30/06/2025,568,5,20.8,0,24.9,0,,,,
Interlaken,Switzerland,29/06/2025,568,4,17.8,0,22.3,0,,,,
Interlaken,Switzerland,28/06/2025,568,5,18.5,0,0,0,,,,
Interlaken,Switzerland,27/06/2025,568,4,19.1,0,0,0,,,,
Interlaken,Switzerland,26/06/2025,568,5,24.2,0,0,0,,,,
Interlaken,Switzerland,25/06/2025,568,5,17.5,0,17.2,0,,,,
Interlaken,Switzerland,24/06/2025,568,4,24.8,0,0,0,,,,
Interlaken,Switzerland,23/06/2025,568,6,10.4,0,10.4,0,,,,
Interlaken,Switzerland,22/06/2025,568,6,18.9,0,0,0,,,,
Interlaken,Switzerland,21/06/2025,568,5,30.7,0,0,0,,,,
Interlaken,Switzerland,20/06/2025,568,3,15.7,0,0,0,,,,
Interlaken,Switzerland,19/06/2025,568,6,19.9,0,0,0,,,,
Interlaken,Switzerland,18/06/2025,568,3,19.8,0,0,0,,,,
Interlaken,Switzerland,17/06/2025,568,5,29.4,0,0,0,,,,
Interlaken,Switzerland,16/06/2025,568,6,19,0,0,0,,,,
Interlaken,Switzerland,15/06/2025,568,5,19.7,0,7.3,0,,,,
Interlaken,Switzerland,14/06/2025,568,6,12.5,0,0,0,,,,
Interlaken,Switzerland,13/06/2025,568,3,25.5,0,0,0,,,,
Interlaken,Switzerland,12/06/2025,568,6,25.2,0,0,0,,,,
Interlaken,Switzerland,11/06/2025,568,6,24.4,0,0,0,,,,
Interlaken,Switzerland,10/06/2025,568,6,15.3,0,0,0,,,,
Interlaken,Switzerland,09/06/2025,568,6,14.5,0,0,0,,,,
Interlaken,Switzerland,08/06/2025,568,3,27.3,0,0,0,,,,
Interlaken,Switzerland,07/06/2025,568,4,18.8,0,0,0,,,,
Interlaken,Switzerland,06/06/2025,568,3,20.6,0,13.9,0,,,,
Interlaken,Switzerland,05/06/2025,568,4,25.8,0,0,0,,,,
Interlaken,Switzerland,04/06/2025,568,4,23.2,0,0,0,,,,
Interlaken,Switzerland,03/06/2025,568,6,12.9,0,0,0,,,,
Interlaken,Switzerland,02/06/2025,568,4,16.5,0,5,0,,,,
Interlaken,Switzerland,01/06/2025,568,5,18.5,0,0,0,,,,
Interlaken,Switzerland,31/05/2025,568,6,15,0,0,0,,,,
Interlaken,Switzerland,30/05/2025,568,6,13.8,0,0,0,,,,
Interlaken,Switzerland,29/05/2025,568,4,20.5,0,0,0,,,,
Interlaken,Switzerland,28/05/2025,568,6,25.6,0,0,0,,,,
Interlaken,Switzerland,27/05/2025,568,3,18.9,0,0,0,,,,
Interlaken,Switzerland,26/05/2025,568,6,15.2,0,7.6,0,,,,
Interlaken,Switzerland,25/05/2025,568,6,23.1,0,0,0,,,,
Interlaken,Switzerland,24/05/2025,568,5,14.2,0,0,0,,,,
Interlaken,Switzerland,23/05/2025,568,6,23.6,0,0,0,,,,
Interlaken,Switzerland,22/05/2025,568,6,27.5,0,0,0,,,,
Interlaken,Switzerland,21/05/2025,568,6,22.8,0,0,0,,,,
Interlaken,Switzerland,20/05/2025,568,4,12.2,0,0,0,,,,
Interlaken,Switzerland,19/05/2025,568,5,17.3,0,0,0,,,,
Interlaken,Switzerland,18/05/2025,568,6,22.1,0,0,0,,,,
Interlaken,Switzerland,17/05/2025,568,6,15.8,0,0,0,,,,
Interlaken,Switzerland,16/05/2025,568,6,24.1,0,0,0,,,,
Interlaken,Switzerland,15/05/2025,568,5,16.4,0,12.6,0,,,,
Interlaken,Switzerland,14/05/2025,568,3,23.8,0,0,0,,,,
Interlaken,Switzerland,13/05/2025,568,5,26.1,0,22.9,0,,,,
Interlaken,Switzerland,12/05/2025,568,4,9,0,0,0,,,,
Interlaken,Switzerland,11/05/2025,568,5,9.5,0,15.6,0,,,,
Interlaken,Switzerland,10/05/2025,568,3,30.5,0,0,0,,,,
Interlaken,Switzerland,09/05/2025,568,4,23.1,0,0,0,,,,
Interlaken,Switzerland,08/05/2025,568,3,15.3,0,0,0,,,,
Interlaken,Switzerland,07/05/2025,568,4,10.8,0,1.4,0,,,,
Interlaken,Switzerland,06/05/2025,568,3,18.4,0,0,0,,,,
Interlaken,Switzerland,05/05/2025,568,6,22.1,0,0,0,,,,
Interlaken,Switzerland,04/05/2025,568,6,15.5,0,0,0,,,,
Interlaken,Switzerland,03/05/2025,568,4,18.5,0,0,0,,,,
Interlaken,Switzerland,02/05/2025,568,3,30.7,0,0,0,,,,
Interlaken,Switzerland,01/05/2025,568,3,27.4,0,0,0,,,,
Interlaken,Switzerland,30/04/2025,568,3,-4.6,47,1.8,47,,,,
Interlaken,Switzerland,29/04/2025,568,6,-3.4,50,0,50,,,,
Interlaken,Switzerland,28/04/2025,568,3,-5.7,19,1.7,19,,,,
Interlaken,Switzerland,27/04/2025,568,5,-5.1,25,0,25,,,,
Interlaken,Switzerland,26/04/2025,568,6,-0.4,53,10.1,53,,,,
Interlaken,Switzerland,25/04/2025,568,6,-1.3,46,0,46,,,,
Interlaken,Switzerland,24/04/2025,568,5,-7.3,39,0,39,,,,
Interlaken,Switzerland,23/04/2025,568,4,-4.6,42,2.2,42,,,,
Interlaken,Switzerland,22/04/2025,568,5,-7.5,56,0,56,,,,
Interlaken,Switzerland,21/04/2025,568,4,1.6,45,0,45,,,,
Interlaken,Switzerland,20/04/2025,568,5,-7.4,38,0,38,,,,
Interlaken,Switzerland,19/04/2025,568,6,-1.8,51,0,51,,,,
Interlaken,Switzerland,18/04/2025,568,3,-7.8,45,0.4,45,,,,
Interlaken,Switzerland,17/04/2025,568,6,-2.1,27,0,27,,,,
Interlaken,Switzerland,16/04/2025,568,6,2.1,14,0,14,,,,
Interlaken,Switzerland,15/04/2025,568,5,-7.1,32,0,32,,,,
Interlaken,Switzerland,14/04/2025,568,5,-7.2,52,0,52,,,,
Interlaken,Switzerland,13/04/2025,568,6,-2,46,8.1,46,,,,
Interlaken,Switzerland,12/04/2025,568,3,-0.5,43,0,43,,,,
Interlaken,Switzerland,11/04/2025,568,6,-1.8,17,11.3,17,,,,
